Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2021,Mn State Academies,General,Minnesota State Academies,Academy Operations,6032702.13,0,6032702.13,0,6034021.89,1319.76
2021,Mn State Academies,Gift,Minnesota State Academies,Academy For The Blind,2872.97,0,2872.97,0,2872.97,0
2021,Mn State Academies,Gift,Minnesota State Academies,Academy For The Deaf,0,0,0,0,0,0
2021,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Blind,206.5,0,206.5,0,206.5,0
2021,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Deaf,999.44,0,999.44,0,999.44,0
2021,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Blind,1544819.85,0,1544819.85,0,1544819.85,0
2021,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,1471271.13,0,1471271.13,0,1471271.13,0
2021,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy Operations,0,0,0,0,0,0
2021,Mn State Academies,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Blind,0,0,0,0,0,0
2021,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,0,0,0,0,0,0
2021,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy Operations,0,0,0,0,0,0
2021,Natural Resources Dept,All-Terrain Vehicle,Enforcement,Enforcement,2949418.46,0,2949418.46,0,3113043.35,163624.89
2021,Natural Resources Dept,All-Terrain Vehicle,Fish And Wildlife,Fish And Wildlife,119683.72,0,119683.72,0,121082.09,1398.37
2021,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Community Partnerships,2379888.08,0,2379888.08,0,2583463.09,203575.01
2021,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Parks And Trails,3532860.1,0,3532860.1,0,3643346.14,110486.04
2021,Natural Resources Dept,All-Terrain Vehicle,Pass Through Funds,Pass Through Funds,70511.96,0,70511.96,0,70511.96,0
2021,Natural Resources Dept,Clean Water Fund,Ecological and Water Resources,Ecological and Water Resources,7420623.57,0,7420623.57,0,7498813.62,78190.05
2021,Natural Resources Dept,Clean Water Fund,Fish And Wildlife,Fish And Wildlife,829180.9,0,829180.9,0,829180.9,0
2021,Natural Resources Dept,Clean Water Fund,Forestry,Forest Management,299513.72,0,299513.72,0,299513.72,0
2021,Natural Resources Dept,Clean Water Fund,Pass Through Funds,Pass Through Funds,90701.66,0,90701.66,0,90701.66,0
2021,Natural Resources Dept,Computerized Lic Deer/Bear Mgm,Fish And Wildlife,Fish And Wildlife,694876.06,0,694876.06,0,694876.06,0
2021,Natural Resources Dept,Cross Country Ski,Parks And Trails,Community Partnerships,229823.4,0,229823.4,0,264541.56,34718.16
2021,Natural Resources Dept,Cross Country Ski,Parks And Trails,Parks And Trails,68091.16,0,68091.16,0,68673.49,582.33
2021,Natural Resources Dept,Deer Habitat Improvement,Fish And Wildlife,Fish And Wildlife,7663410.69,0,7663410.69,0,7671489.52,8078.83
2021,Natural Resources Dept,Endowment,Ecological and Water Resources,Ecological and Water Resources,0,0,0,0,0,0
2021,Natural Resources Dept,Environment & Natural Resource,Ecological and Water Resources,Ecological and Water Resources,4853950.67,0,4853950.67,0,5229505.73,375555.06
2021,Natural Resources Dept,Environment & Natural Resource,Fish And Wildlife,Fish And Wildlife,102144,0,102144,0,103425.67,1281.67
2021,Natural Resources Dept,Environment & Natural Resource,Forestry,Forest Management,0,0,0,0,0,0
2021,Natural Resources Dept,Environment & Natural Resource,Lands & Minerals,Lands & Minerals,181061.16,0,181061.16,0,181061.16,0
2021,Natural Resources Dept,Environment & Natural Resource,Operations Support,Operations Support,363383.45,0,363383.45,0,618416.9,255033.45
2021,Natural Resources Dept,Environment & Natural Resource,Parks And Trails,Parks And Trails,5397645.58,0,5397645.58,0,5501397.97,103752.39
2021,Natural Resources Dept,Environment & Natural Resource,Pass Through Funds,Pass Through Funds,4254005.98,0,4254005.98,0,4254005.98,0
2021,Natural Resources Dept,Federal,Ecological and Water Resources,Ecological and Water Resources,5456450.7,0,5456450.7,0,5456450.7,0
2021,Natural Resources Dept,Federal,Enforcement,Enforcement,3698029.28,0,2661079.74,1036949.54,2801612.03,140532.29
2021,Natural Resources Dept,Federal,Fish And Wildlife,Fish And Wildlife,9011941.46,0,5280201.8,3731739.66,5483522.4,203320.6
2021,Natural Resources Dept,Federal,Forestry,Forest Management,6308239.24,0,2293509.99,4014729.25,3260303.53,966793.54
2021,Natural Resources Dept,Federal,Operations Support,Operations Support,225416.46,0,0,225416.46,0,0
2021,Natural Resources Dept,Federal,Parks And Trails,Community Partnerships,5500000,0,2022138.04,3477861.96,3942711.95,1920573.91
2021,Natural Resources Dept,Forest Management Investment,Forestry,Forest Management,13884144.76,0,13884144.76,0,13930064.46,45919.7
2021,Natural Resources Dept,Forest Management Investment,Lands & Minerals,Lands & Minerals,345220.26,0,345220.26,0,345220.26,0
2021,Natural Resources Dept,Forest Management Investment,Pass Through Funds,Pass Through Funds,75784.42,0,75784.42,0,75784.42,0
2021,Natural Resources Dept,Game And Fish (Operations),Ecological and Water Resources,Ecological and Water Resources,2778852.12,0,2778852.12,0,2790860.03,12007.91
2021,Natural Resources Dept,Game And Fish (Operations),Enforcement,Enforcement,22339272.81,0,22294592.34,44680.47,22475067.93,180475.59
2021,Natural Resources Dept,Game And Fish (Operations),Fish And Wildlife,Fish And Wildlife,58093733.6,0,58093733.6,0,58556513.51,462779.91
2021,Natural Resources Dept,Game And Fish (Operations),Forestry,Forest Management,0,0,0,0,0,0
2021,Natural Resources Dept,Game And Fish (Operations),Lands & Minerals,Lands & Minerals,348526.22,0,348526.22,0,348526.22,0
2021,Natural Resources Dept,Game And Fish (Operations),Parks And Trails,Parks And Trails,3132155.12,0,3132155.12,0,3149190.76,17035.64
2021,Natural Resources Dept,Game And Fish (Operations),Pass Through Funds,Pass Through Funds,1019556.38,0,1019556.38,0,1019556.38,0
2021,Natural Resources Dept,General,Ecological and Water Resources,Ecological and Water Resources,19344416.26,0,19344416.26,0,19459061.17,114644.91
2021,Natural Resources Dept,General,Enforcement,Enforcement,10669383.7,0,10669383.7,0,10706076.46,36692.76
2021,Natural Resources Dept,General,Fish And Wildlife,Fish And Wildlife,271837.56,0,271837.56,0,271837.56,0
2021,Natural Resources Dept,General,Forestry,Fire Fighting,30696452.67,0,30696452.67,0,31089860.29,393407.62
2021,Natural Resources Dept,General,Forestry,Forest Management,27447074.66,0,27447074.66,0,27731003.85,283929.19
2021,Natural Resources Dept,General,Lands & Minerals,Lands & Minerals,2189530.24,0,2189530.24,0,2189530.24,0
2021,Natural Resources Dept,General,Operations Support,Operations Support,391494.57,0,391494.57,0,391494.57,0
2021,Natural Resources Dept,General,Parks And Trails,Parks And Trails,28016643.83,0,28016643.83,0,28212854.5,196210.67
2021,Natural Resources Dept,General,Pass Through Funds,Pass Through Funds,10276797.56,0,10276797.56,0,10276797.56,0
2021,Natural Resources Dept,Gift,Ecological and Water Resources,Ecological and Water Resources,2313.58,0,2313.58,0,2313.58,0
2021,Natural Resources Dept,Gift,Enforcement,Enforcement,14340.292,0,13789.74,550.552,13789.74,0
2021,Natural Resources Dept,Gift,Fish And Wildlife,Fish And Wildlife,36235.34,0,36235.34,0,36235.34,0
2021,Natural Resources Dept,Gift,Forestry,Forest Management,19.03,0,19.03,0,19.03,0
2021,Natural Resources Dept,Gift,Lands & Minerals,Lands & Minerals,11.76,0,11.76,0,11.76,0
2021,Natural Resources Dept,Gift,Operations Support,Operations Support,1529751.98,0,1513325,16426.98,1761567.72,248242.72
2021,Natural Resources Dept,Gift,Parks And Trails,Parks And Trails,156044.5,0,156044.5,0,156116.74,72.24
2021,Natural Resources Dept,Heritage Enhancement,Ecological and Water Resources,Ecological and Water Resources,2823394.24,0,2823394.24,0,2830636.4,7242.16
2021,Natural Resources Dept,Heritage Enhancement,Enforcement,Enforcement,1448138.74,0,1448138.74,0,1448138.74,0
2021,Natural Resources Dept,Heritage Enhancement,Fish And Wildlife,Fish And Wildlife,9175861.41,0,9175861.41,0,9236675.75,60814.34
2021,Natural Resources Dept,Heritage Enhancement,Forestry,Forest Management,1233340.5,0,1233340.5,0,1246195.53,12855.03
2021,Natural Resources Dept,Invasive Species,Ecological and Water Resources,Ecological and Water Resources,3402743.27,0,3402743.27,0,3450849.52,48106.25
2021,Natural Resources Dept,Invasive Species,Enforcement,Enforcement,217213.94,0,217213.94,0,218124.86,910.92
2021,Natural Resources Dept,Invasive Species,Fish And Wildlife,Fish And Wildlife,0,0,0,0,0,0
2021,Natural Resources Dept,Invasive Species,Pass Through Funds,Pass Through Funds,10919.47,0,10919.47,0,10919.47,0
2021,Natural Resources Dept,Land Aquisition,Ecological and Water Resources,Ecological and Water Resources,0,0,0,0,0,0
2021,Natural Resources Dept,Land Aquisition,Fish And Wildlife,Fish And Wildlife,57810.8,0,57810.8,0,57829.44,18.64
2021,Natural Resources Dept,Land Aquisition,Forestry,Forest Management,219099.29,0,219099.29,0,219099.29,0
2021,Natural Resources Dept,Land Aquisition,Lands & Minerals,Lands & Minerals,0,0,0,0,0,0
2021,Natural Resources Dept,Land Aquisition,Parks And Trails,Parks And Trails,7870.25,0,7870.25,0,7870.25,0
2021,Natural Resources Dept,Local Trls Grants Lott In Lieu,Parks And Trails,Community Partnerships,788033.26,0,788033.26,0,890000,101966.74
2021,Natural Resources Dept,Mineral Management,Lands & Minerals,Lands & Minerals,3584153.53,0,3584153.53,0,3584153.53,0
2021,Natural Resources Dept,Mineral Management,Pass Through Funds,Pass Through Funds,15394.29,0,15394.29,0,15394.29,0
2021,Natural Resources Dept,Mining Administration Account,Lands & Minerals,Lands & Minerals,609620.7,0,609620.7,0,609620.7,0
2021,Natural Resources Dept,Miscellaneous Agency,Lands & Minerals,Lands & Minerals,0,0,0,0,0,0
2021,Natural Resources Dept,Natural Resource Misc Statutry,Ecological and Water Resources,Ecological and Water Resources,120336.9,0,120336.9,0,120336.9,0
2021,Natural Resources Dept,Natural Resource Misc Statutry,Fish And Wildlife,Fish And Wildlife,962221.51,0,962221.51,0,999421.51,37200
2021,Natural Resources Dept,Natural Resource Misc Statutry,Forestry,Forest Management,2842477.14,0,2524522.79,317954.35,2792017.03,267494.24
2021,Natural Resources Dept,Natural Resource Misc Statutry,Lands & Minerals,Lands & Minerals,471768.82,0,467137.42,4631.4,467137.42,0
2021,Natural Resources Dept,Natural Resource Misc Statutry,Parks And Trails,Parks And Trails,637836.66,0,622537.34,15299.32,631508.1,8970.76
2021,Natural Resources Dept,Nongame,Ecological and Water Resources,Ecological and Water Resources,0,0,0,0,0,0
2021,Natural Resources Dept,Nongame,Pass Through Funds,Pass Through Funds,88.77,0,88.77,0,88.77,0
2021,Natural Resources Dept,Off-Highway Motorcycle,Enforcement,Enforcement,96784.82,0,96784.82,0,97293.73,508.91
2021,Natural Resources Dept,Off-Highway Motorcycle,Fish And Wildlife,Fish And Wildlife,10050.32,0,10050.32,0,10050.32,0
2021,Natural Resources Dept,Off-Highway Motorcycle,Parks And Trails,Community Partnerships,94631.97,0,94631.97,0,112650,18018.03
2021,Natural Resources Dept,Off-Highway Motorcycle,Parks And Trails,Parks And Trails,297108.92,0,297108.92,0,300690.36,3581.44
2021,Natural Resources Dept,Off-Highway Motorcycle,Pass Through Funds,Pass Through Funds,15323.45,0,15323.45,0,15323.45,0
2021,Natural Resources Dept,Off-Road Vehicle,Enforcement,Enforcement,154514.31,0,154514.31,0,154775.42,261.11
2021,Natural Resources Dept,Off-Road Vehicle,Fish And Wildlife,Fish And Wildlife,24106.37,0,24106.37,0,24106.37,0
2021,Natural Resources Dept,Off-Road Vehicle,Parks And Trails,Community Partnerships,18696.76,0,18696.76,0,23579,4882.24
2021,Natural Resources Dept,Off-Road Vehicle,Parks And Trails,Parks And Trails,552612.95,0,552612.95,0,745989.92,193376.97
2021,Natural Resources Dept,Off-Road Vehicle,Pass Through Funds,Pass Through Funds,15085.1,0,15085.1,0,15085.1,0
2021,Natural Resources Dept,Other Misc Special Revenue,Ecological and Water Resources,Ecological and Water Resources,7941837.66,0,7941837.66,0,8175982.88,234145.22
2021,Natural Resources Dept,Other Misc Special Revenue,Enforcement,Enforcement,5603599.192,0,5309253.57,294345.622,5649879.97,340626.4
2021,Natural Resources Dept,Other Misc Special Revenue,Fish And Wildlife,Fish And Wildlife,2272044.4,0,2271844.4,200,2281158.25,9313.85
2021,Natural Resources Dept,Other Misc Special Revenue,Forestry,Fire Fighting,6435643.19,0,5219807.49,1215835.7,5493360.15,273552.66
2021,Natural Resources Dept,Other Misc Special Revenue,Forestry,Forest Management,1866587.98,0,1701938.15,164649.83,1778519.4,76581.25
2021,Natural Resources Dept,Other Misc Special Revenue,Lands & Minerals,Lands & Minerals,4885746.28,0,4882837.34,2908.94,4885394.34,2557
2021,Natural Resources Dept,Other Misc Special Revenue,Operations Support,Operations Support,96624542.81,0,92520749.62,4103793.19,96892155.21,4371405.59
2021,Natural Resources Dept,Other Misc Special Revenue,Parks And Trails,Parks And Trails,5582850.81,0,4464682.65,1118168.16,4778311.28,313628.63
2021,Natural Resources Dept,Outdoor Heritage Fund,Ecological and Water Resources,Ecological and Water Resources,3136944.11,0,3136944.11,0,3632673.36,495729.25
2021,Natural Resources Dept,Outdoor Heritage Fund,Fish And Wildlife,Fish And Wildlife,15656862.37,0,15656862.37,0,17191046.86,1534184.49
2021,Natural Resources Dept,Outdoor Heritage Fund,Forestry,Forest Management,325205.14,0,325205.14,0,325205.14,0
2021,Natural Resources Dept,Outdoor Heritage Fund,Lands & Minerals,Lands & Minerals,0,0,0,0,0,0
2021,Natural Resources Dept,Outdoor Heritage Fund,Operations Support,Operations Support,303002.47,0,303002.47,0,303002.47,0
2021,Natural Resources Dept,Outdoor Heritage Fund,Pass Through Funds,Pass Through Funds,76604834.02,10851065.13,65753768.89,0,77883746.27,1278912.25
2021,Natural Resources Dept,Parks And Trails Fund,Parks And Trails,Community Partnerships,0,0,0,0,0,0
2021,Natural Resources Dept,Parks And Trails Fund,Parks And Trails,Parks And Trails,18372693.92,846,18371847.92,0,18549692.96,176999.04
2021,Natural Resources Dept,Parks And Trails Fund,Pass Through Funds,Pass Through Funds,10446638.6,0,10446638.6,0,10446638.6,0
2021,Natural Resources Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2021,Natural Resources Dept,Peace Officer Training Account,Enforcement,Enforcement,77498.92,0,77498.92,0,85785.08,8286.16
2021,Natural Resources Dept,Permanent School,Forestry,Forest Management,203271.54,0,0,203271.54,0,0
2021,Natural Resources Dept,Permanent School,Lands & Minerals,Lands & Minerals,28408619.25,0,28408619.25,0,28408619.25,0
2021,Natural Resources Dept,Permanent School,Parks And Trails,Parks And Trails,0,0,0,0,0,0
2021,Natural Resources Dept,Permanent School,Pass Through Funds,Pass Through Funds,198599.49,0,198599.49,0,198599.49,0
2021,Natural Resources Dept,Pheasant Habitat Improvement,Fish And Wildlife,Fish And Wildlife,358233.07,0,358233.07,0,360410.82,2177.75
2021,Natural Resources Dept,Reinvest In Minnesota-Gifts,Ecological and Water Resources,Ecological and Water Resources,2034748.68,0,2034748.68,0,2051149.89,16401.21
2021,Natural Resources Dept,Reinvest In Minnesota-Gifts,Fish And Wildlife,Fish And Wildlife,1825660.85,0,1825660.85,0,1825660.85,0
2021,Natural Resources Dept,Remediation Fund,Ecological and Water Resources,Ecological and Water Resources,4034485.92,0,4022133.31,12352.61,4032770.31,10637
2021,Natural Resources Dept,Remediation Fund,Enforcement,Enforcement,72218.53,0,72218.53,0,72285.97,67.44
2021,Natural Resources Dept,Restrict Misc Special Revenue,Ecological and Water Resources,Ecological and Water Resources,148967.89,0,148967.89,0,148967.89,0
2021,Natural Resources Dept,Restrict Misc Special Revenue,Fish And Wildlife,Fish And Wildlife,232141.32,0,232141.32,0,232148.19,6.87
2021,Natural Resources Dept,Restrict Misc Special Revenue,Forestry,Forest Management,3206515.66,0,3154940.44,51575.22,3251963.01,97022.57
2021,Natural Resources Dept,Restrict Misc Special Revenue,Lands & Minerals,Lands & Minerals,4973131.58,0,4973131.58,0,4973131.58,0
2021,Natural Resources Dept,Restrict Misc Special Revenue,Operations Support,Operations Support,4823.91,0,524.27,4299.64,524.27,0
2021,Natural Resources Dept,Snowmobile,Enforcement,Enforcement,1609635.44,0,1609635.44,0,1725565.12,115929.68
2021,Natural Resources Dept,Snowmobile,Fish And Wildlife,Fish And Wildlife,317722.51,0,317722.51,0,317910.44,187.93
2021,Natural Resources Dept,Snowmobile,Lands & Minerals,Lands & Minerals,13000.02,0,13000.02,0,13000.02,0
2021,Natural Resources Dept,Snowmobile,Parks And Trails,Community Partnerships,8560919.98,0,8560919.98,0,8607451.49,46531.51
2021,Natural Resources Dept,Snowmobile,Parks And Trails,Parks And Trails,3145799.75,0,3145799.75,0,3189182,43382.25
2021,Natural Resources Dept,Snowmobile,Pass Through Funds,Pass Through Funds,76002.19,0,76002.19,0,76002.19,0
2021,Natural Resources Dept,State Land & Water Conservtn,Parks And Trails,Community Partnerships,5600000,0,1240494.52,4359505.48,1240494.52,0
2021,Natural Resources Dept,State Land & Water Conservtn,Parks And Trails,Parks And Trails,228929.03,0,228929.03,0,228929.03,0
2021,Natural Resources Dept,State Land & Water Conservtn,Pass Through Funds,Pass Through Funds,773.66,0,773.66,0,773.66,0
2021,Natural Resources Dept,State Park,Enforcement,Enforcement,66647.13,0,66647.13,0,66647.13,0
2021,Natural Resources Dept,State Park,Parks And Trails,Parks And Trails,16768991.26,0,16768991.26,0,17814762.12,1045770.86
