Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2023,Mmb Non-operating,General,Administrative,Reinsurance Program,0,0,0,0,0,0
2023,Mmb Non-operating,General,Cash Flow,Cash Flow,0,0,0,0,0,0
2023,Mmb Non-operating,General,Contingent,Contingent,0,0,0,0,0,0
2023,Mmb Non-operating,General,Debt Management,Debt Management,0,0,0,0,0,0
2023,Mmb Non-operating,General,Mayo,Mayo,1351000,0,1351000,0,1351000,0
2023,Mmb Non-operating,General,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,5128,0,0,5128,0,0
2023,Mmb Non-operating,General,Teachers Aid,Teachers Aid,60658000,0,60658000,0,60658000,0
2023,Mmb Non-operating,General,Tort Claims,Tort Claims,11500,0,11500,0,11500,0
2023,Mmb Non-operating,Health Care Access,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Health Care Access,Administrative,Health Care Access Excess,0,0,0,0,0,0
2023,Mmb Non-operating,Health Care Response,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Health Related Boards,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Health Related Boards,Contingent,Contingent,0,0,0,0,0,0
2023,Mmb Non-operating,Housing Finance Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2023,Mmb Non-operating,MNSCU Capital Projects,Debt Management,Debt Management,0,0,0,0,0,0
2023,Mmb Non-operating,Master Lease,Debt Management,Debt Management,18988650.55,0,18988650.55,0,18988650.55,0
2023,Mmb Non-operating,Master Lease,Debt Management,MasterLease,448443.32,0,448443.32,0,448443.32,0
2023,Mmb Non-operating,Miscellaneous Agency,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Miscellaneous Agency,Administrative,Childrens Trust Fund,0,0,0,0,0,0
2023,Mmb Non-operating,Miscellaneous Agency,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2023,Mmb Non-operating,Miscellaneous Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2023,Mmb Non-operating,Opiate Epidemic Response,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Other Misc Special Revenue,Administrative,Administrative,333776.55,0,0,333776.55,0,0
2023,Mmb Non-operating,Other Misc Special Revenue,Debt Management,Debt Management,446782.84,0,446782.84,0,446896.52,113.68
2023,Mmb Non-operating,Permanent School,Administrative,Permanent School Fund,0,0,0,0,0,0
2023,Mmb Non-operating,Public TV Appr Bond Proceeds,Debt Management,Appropriation Bonds,20000,0,0,20000,0,0
2023,Mmb Non-operating,Renewable Development,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Great Lakes Protection Fund,0,0,0,0,0,0
2023,Mmb Non-operating,Restrict Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,3686003.42,0,0,3686003.42,0,0
2023,Mmb Non-operating,Rural Finance Administration,Debt Management,Debt Management,0,0,0,0,0,0
2023,Mmb Non-operating,State Government Special Rev,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,State Government Special Rev,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,2300000,0,0,2300000,0,0
2023,Mmb Non-operating,Superfund Appr Bond Proceeds,Debt Management,Appropriation Bonds,21587.85,0,1587.85,20000,1587.85,0
2023,Mmb Non-operating,Transportation-Loc Bridge&Road,Debt Management,Debt Management,0,0,0,0,0,0
2023,Mmb Non-operating,Trunk Highway,Administrative,Police State Aid,0,0,0,0,0,0
2023,Mmb Non-operating,Trunk Highway Bond Fund,Debt Management,Debt Management,0,0,0,0,0,0
2023,Mmb Non-operating,Trunk Highway Bond Fund,General Accounting,General Accounting,0,0,0,0,0,0
2023,Mmb Non-operating,Water Recreation,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Workers Compensation,Administrative,Administrative,0,0,0,0,0,0
2023,Mmb Non-operating,Workers Compensation,Contingent,Contingent,0,0,0,0,0,0
2023,Mmb Non-operating,Workforce Development,Administrative,Administrative,0,0,0,0,0,0
2023,Mn Management & Budget,ARP-State Fiscal Recovery,Statewide Services,Agency Administration,5298433.37,0,5298433.37,0,5298433.37,0
2023,Mn Management & Budget,Coronavirus Relief Fund,Statewide Services,Agency Administration,0,0,0,0,0,0
2023,Mn Management & Budget,Federal,Statewide Services,Agency Administration,934307.15,0,934307.15,0,934307.15,0
2023,Mn Management & Budget,General,Statewide Services,Accounting Services,7222711.63,0,7222711.63,0,7248557.86,25846.23
2023,Mn Management & Budget,General,Statewide Services,Agency Administration,10166089.72,0,10166089.72,0,10210936.66,44846.94
2023,Mn Management & Budget,General,Statewide Services,Budget Services,4704420.99,0,4704420.99,0,4705481.17,1060.18
2023,Mn Management & Budget,General,Statewide Services,"Communications, Engagemt & Dev",867661,0,867661,0,869761,2100
2023,Mn Management & Budget,General,Statewide Services,Debt Management,1071476,0,1071476,0,1071476,0
2023,Mn Management & Budget,General,Statewide Services,Economic Analysis,648980.12,0,648980.12,0,649468,487.88
2023,Mn Management & Budget,General,Statewide Services,Enterprise Communi & Plan,35408.89,0,35408.89,0,35408.89,0
2023,Mn Management & Budget,General,Statewide Services,Enterprise Employee Resources,5142725.44,0,5142725.44,0,5143341,615.56
2023,Mn Management & Budget,Gift,Statewide Services,Agency Administration,136752.22,0,61752.22,75000,61752.22,0
2023,Mn Management & Budget,Management Analysis,Statewide Services,"Communications, Engagemt & Dev",12076674.67,0,11332008.1,744666.57,11355666.49,23658.39
2023,Mn Management & Budget,Management Analysis,Statewide Services,Enterprise Employee Resources,3547768.15,0,2510914.69,1036853.46,2510967.9,53.21
2023,Mn Management & Budget,Miscellaneous Agency,Statewide Insurance Programs,State Employee Group Ins Pgrm,40724060.02,0,40622310.02,101750,40622310.02,0
2023,Mn Management & Budget,Miscellaneous Agency,Statewide Services,Enterprise Employee Resources,208.46,0,-3291.54,3500,-3291.54,0
2023,Mn Management & Budget,Opiate Epidemic Response,Statewide Services,Budget Services,298292.32,0,298292.32,0,298292.32,0
2023,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Agency Administration,11227931.79,0,11093394.74,134537.05,11192527.43,99132.69
2023,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Enterprise Employee Resources,1713348.43,0,972823.3,740525.13,981431.3,8608
2023,Mn Management & Budget,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Mn Management & Budget,Public Employees Insurance,Statewide Insurance Programs,Public Employees Insurance Pgrm,325932484.58,0,285795451.62,40137032.96,286010969.54,215517.92
2023,Mn Management & Budget,Restrict Misc Special Revenue,Statewide Services,Agency Administration,483711.76,0,299623.69,184088.07,327624.94,28001.25
2023,Mn Management & Budget,State Employees Insurance,Statewide Insurance Programs,State Employee Group Ins Pgrm,1144939353.11,0,1125554560.34,19384792.77,1125764258.69,209698.35
2023,Mn State Academies,Endowment,Minnesota State Academies,Academy For The Deaf,8.19,0,8.19,0,8.19,0
2023,Mn State Academies,Federal,Minnesota State Academies,Academy For The Blind,14250.8,0,14250.8,0,14250.8,0
2023,Mn State Academies,Federal,Minnesota State Academies,Academy For The Deaf,176813.86,0,176813.86,0,176813.86,0
2023,Mn State Academies,Federal,Minnesota State Academies,Academy Operations,156729.97,0,156729.97,0,156729.97,0
2023,Mn State Academies,General,Minnesota State Academies,Academy For The Blind,3225146.91,0,3225146.91,0,3225146.91,0
2023,Mn State Academies,General,Minnesota State Academies,Academy For The Deaf,4693994.22,0,4693994.22,0,4694338.36,344.14
2023,Mn State Academies,General,Minnesota State Academies,Academy Operations,7177365.32,2985.44,7174379.88,0,7177365.32,0
2023,Mn State Academies,Gift,Minnesota State Academies,Academy For The Blind,9885.32,0,9885.32,0,9885.32,0
2023,Mn State Academies,Gift,Minnesota State Academies,Academy For The Deaf,3748.77,0,3748.77,0,3748.77,0
2023,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Blind,13435.4,0,13435.4,0,13435.4,0
2023,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Deaf,14973.43,0,14973.43,0,14973.43,0
2023,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Blind,1570306.5,0,1570306.5,0,1570306.5,0
2023,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,1499604.94,0,1499604.94,0,1499604.94,0
2023,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy Operations,6727.5,0,6727.5,0,6727.5,0
2023,Mn State Academies,Payroll Clearing,-,-,0,0,0,0,0,0
2023,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Blind,0,0,0,0,0,0
2023,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,-9,0,-9,0,-9,0
2023,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy Operations,1531.21,0,1531.21,0,1531.21,0
2023,Natural Resources Dept,ARP-State Fiscal Recovery,Enforcement,Enforcement,1243480.94,0,1243480.94,0,1254418.99,10938.05
2023,Natural Resources Dept,ARP-State Fiscal Recovery,Forestry,Forest Management,0,0,0,0,0,0
2023,Natural Resources Dept,All-Terrain Vehicle,Enforcement,Enforcement,3145200.15,0,3145200.15,0,3322291.85,177091.7
2023,Natural Resources Dept,All-Terrain Vehicle,Fish And Wildlife,Fish And Wildlife,115914.44,0,115914.44,0,117535.91,1621.47
2023,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Community Partnerships,2161674.81,97746.57,2063928.24,0,2346239.41,184564.6
2023,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Parks And Trails,3604712,14828.91,3589883.09,0,3647439.47,42727.47
2023,Natural Resources Dept,All-Terrain Vehicle,Pass Through Funds,Pass Through Funds,63099.68,0,63099.68,0,63099.68,0
2023,Natural Resources Dept,Building Construction-Bonded,Ecological and Water Resources,Ecological and Water Resources,60110000,27541462.65,21468537.35,11104161.45,49100000,90000
2023,Natural Resources Dept,Building Construction-Bonded,Forestry,Forest Management,20760000,12049894.42,5093781.37,3616324.21,20760000,3616324.21
2023,Natural Resources Dept,Building Construction-Bonded,Lands & Minerals,Lands & Minerals,2500000,427695,1137,2071168,2500000,2071168
2023,Natural Resources Dept,Building Construction-Bonded,Operations Support,Operations Support,66000000,16499083.11,8412952.25,41087964.64,66000000,41087964.64
2023,Natural Resources Dept,Building Construction-Bonded,Parks And Trails,Parks And Trails,41260000,12035401.72,8930158.33,21783226.59,40446546,19480985.95
2023,Natural Resources Dept,Clean Water Fund,Ecological and Water Resources,Ecological and Water Resources,7279655.78,0,7279655.78,0,7333242.87,53587.09
2023,Natural Resources Dept,Clean Water Fund,Fish And Wildlife,Fish And Wildlife,1241004.82,0,1241004.82,0,1241243.85,239.03
2023,Natural Resources Dept,Clean Water Fund,Forestry,Forest Management,231099.07,0,231099.07,0,253584.78,22485.71
2023,Natural Resources Dept,Clean Water Fund,Pass Through Funds,Pass Through Funds,75011.92,0,75011.92,0,75011.92,0
2023,Natural Resources Dept,Computerized Lic Deer/Bear Mgm,Fish And Wildlife,Fish And Wildlife,565238.57,0,565238.57,0,576180.78,10942.21
2023,Natural Resources Dept,Cross Country Ski,Parks And Trails,Community Partnerships,291062.25,0,291062.25,0,296252.15,5189.9
2023,Natural Resources Dept,Deer Habitat Improvement,Fish And Wildlife,Fish And Wildlife,8931354.57,0,8931354.57,0,8998146.67,66792.1
2023,Natural Resources Dept,Endowment,Ecological and Water Resources,Ecological and Water Resources,77.24,0,0,77.24,0,0
2023,Natural Resources Dept,Environment & Natural Resource,Ecological and Water Resources,Ecological and Water Resources,6882350.38,0,6882350.38,0,8206745.27,1324394.89
2023,Natural Resources Dept,Environment & Natural Resource,Fish And Wildlife,Fish And Wildlife,125106.75,0,125106.75,0,125106.75,0
2023,Natural Resources Dept,Environment & Natural Resource,Forestry,Forest Management,61422.44,0,61422.44,0,81957.44,20535
2023,Natural Resources Dept,Environment & Natural Resource,Lands & Minerals,Lands & Minerals,122843.72,0,122843.72,0,122843.72,0
2023,Natural Resources Dept,Environment & Natural Resource,Operations Support,Operations Support,521656.8,0,521656.8,0,521656.8,0
2023,Natural Resources Dept,Environment & Natural Resource,Parks And Trails,Parks And Trails,9266784.34,355041.52,8911742.82,0,9882191.54,615407.2
2023,Natural Resources Dept,Environment & Natural Resource,Pass Through Funds,Pass Through Funds,19057993.35,5532321.17,13525672.18,0,19057993.35,0
2023,Natural Resources Dept,Federal,Ecological and Water Resources,Ecological and Water Resources,15380370.09,0,6808247.19,8572122.9,7316117.51,507870.32
2023,Natural Resources Dept,Federal,Enforcement,Enforcement,5901973.17,0,4333258.61,1568714.56,4469279.95,136021.34
2023,Natural Resources Dept,Federal,Fish And Wildlife,Fish And Wildlife,5982434.4,0,4708622.3,1273812.1,4744914.16,36291.86
2023,Natural Resources Dept,Federal,Forestry,Forest Management,6761901.81,0,3085986.56,3675915.25,4850652.78,1764666.22
2023,Natural Resources Dept,Federal,Operations Support,Operations Support,476840.98,0,476840.98,0,476840.98,0
2023,Natural Resources Dept,Federal,Parks And Trails,Community Partnerships,5771861.51,0,1953405.6,3818455.91,3742730.42,1789324.82
2023,Natural Resources Dept,Federal,Parks And Trails,Parks And Trails,183482.75,0,80005.39,103477.36,183482.75,103477.36
2023,Natural Resources Dept,Forest Management Investment,Forestry,Forest Management,15987004.69,0,15987004.69,0,16302971.27,315966.58
2023,Natural Resources Dept,Forest Management Investment,Lands & Minerals,Lands & Minerals,344000,0,344000,0,344000,0
2023,Natural Resources Dept,Forest Management Investment,Pass Through Funds,Pass Through Funds,71353.1,0,71353.1,0,71353.1,0
2023,Natural Resources Dept,Game And Fish (Operations),Ecological and Water Resources,Ecological and Water Resources,2792465.66,0,2792465.66,0,2799209.64,6743.98
2023,Natural Resources Dept,Game And Fish (Operations),Enforcement,Enforcement,28572936.37,0,28339476.79,233459.58,28401185.84,61709.05
2023,Natural Resources Dept,Game And Fish (Operations),Fish And Wildlife,Fish And Wildlife,64614794.374,19460.05,64595334.32,0.004,65201443.858,586649.488
2023,Natural Resources Dept,Game And Fish (Operations),Forestry,Forest Management,0,0,0,0,0,0
2023,Natural Resources Dept,Game And Fish (Operations),Lands & Minerals,Lands & Minerals,344000,0,344000,0,344000,0
2023,Natural Resources Dept,Game And Fish (Operations),Parks And Trails,Parks And Trails,2616363.7,579483,2036880.7,0,2694198.77,77835.07
2023,Natural Resources Dept,Game And Fish (Operations),Pass Through Funds,Pass Through Funds,821819.47,0,821819.47,0,821819.47,0
2023,Natural Resources Dept,General,Ecological and Water Resources,Ecological and Water Resources,21445064.42,0,21445064.42,0,21596015.29,150950.87
2023,Natural Resources Dept,General,Enforcement,Enforcement,9378893.7,0,9378893.7,0,9404182.83,25289.13
2023,Natural Resources Dept,General,Fish And Wildlife,Fish And Wildlife,2514642.58,0,2514642.58,0,2614940.06,100297.48
2023,Natural Resources Dept,General,Forestry,Fire Fighting,28819043,0,28819043,0,30857083.46,2038040.46
2023,Natural Resources Dept,General,Forestry,Forest Management,31230685.41,0,31230685.41,0,31840388.11,609702.7
2023,Natural Resources Dept,General,Lands & Minerals,Lands & Minerals,2186293.09,0,2186293.09,0,2186293.09,0
2023,Natural Resources Dept,General,Operations Support,Operations Support,1405522.46,0,1405522.46,0,1450260.9,44738.44
2023,Natural Resources Dept,General,Parks And Trails,Parks And Trails,32431018.75,3534.06,32427484.69,0,32660398.45,229379.7
2023,Natural Resources Dept,General,Pass Through Funds,Pass Through Funds,9656813.52,0,9656813.52,0,9656813.52,0
2023,Natural Resources Dept,Gift,Ecological and Water Resources,Ecological and Water Resources,1827.86,0,1827.86,0,1827.86,0
2023,Natural Resources Dept,Gift,Enforcement,Enforcement,19842.22,0,118.66,19723.56,118.66,0
2023,Natural Resources Dept,Gift,Fish And Wildlife,Fish And Wildlife,37403.14,0,37403.14,0,37403.14,0
2023,Natural Resources Dept,Gift,Forestry,Forest Management,11174.9,0,11174.9,0,11174.9,0
2023,Natural Resources Dept,Gift,Lands & Minerals,Lands & Minerals,13.84,0,13.84,0,13.84,0
2023,Natural Resources Dept,Gift,Operations Support,Operations Support,1635364.77,0,1635364.77,0,1793417.41,158052.64
2023,Natural Resources Dept,Gift,Parks And Trails,Parks And Trails,632284.04,0,632284.04,0,632614.31,330.27
2023,Natural Resources Dept,Heritage Enhancement,Ecological and Water Resources,Ecological and Water Resources,2853535.67,0,2853535.67,0,2882006.21,28470.54
2023,Natural Resources Dept,Heritage Enhancement,Enforcement,Enforcement,2826414.59,0,2826414.59,0,2826414.59,0
2023,Natural Resources Dept,Heritage Enhancement,Fish And Wildlife,Fish And Wildlife,9902870.68,0,9902870.68,0,9963068.73,60198.05
2023,Natural Resources Dept,Heritage Enhancement,Forestry,Forest Management,1769444.45,0,1769444.45,0,1921385.88,151941.43
2023,Natural Resources Dept,Heritage Enhancement,Pass Through Funds,Pass Through Funds,0,0,0,0,0,0
2023,Natural Resources Dept,Invasive Species,Ecological and Water Resources,Ecological and Water Resources,3965020.56,0,3965020.56,0,4046957.62,81937.06
